instanceID	label	comment	annotator
pair_129_(Hebrews 11:1)	3		AndreaMariaC
pair_33_(2 Corinthians 5:7)	3		AndreaMariaC
pair_15_(1 John 4:8)	3		AndreaMariaC
pair_104_(Ephesians 5:25)	2		AndreaMariaC
pair_73_(Genesis 1:1)	3		AndreaMariaC
pair_85_(Jeremiah 17:9)	2		AndreaMariaC
pair_125_(1 Samuel 16:7)	2		AndreaMariaC
pair_47_(2 Corinthians 5:7)	3		AndreaMariaC
pair_92_(Exodus 20:3)	2		AndreaMariaC
pair_50_(Exodus 20:3)	2		AndreaMariaC
pair_113_(Exodus 20:3)	2		AndreaMariaC
pair_127_(Exodus 20:3)	2		AndreaMariaC
pair_140_(Genesis 1:1)	3		AndreaMariaC
pair_78_(Hebrews 11:1)	4		AndreaMariaC
pair_138_(1 Samuel 16:7)	2		AndreaMariaC
pair_115_(1 Samuel 16:7)	3		AndreaMariaC
pair_88_(John 8:32)	2		AndreaMariaC
pair_71_(John 8:32)	3		AndreaMariaC
pair_134_(Hebrews 11:1)	3		AndreaMariaC
pair_55_(John 8:32)	2		AndreaMariaC
pair_126_(Ephesians 5:25)	3		AndreaMariaC
pair_7_(2 Corinthians 5:7)	3		AndreaMariaC
pair_34_(1 John 4:8)	3		AndreaMariaC
pair_35_(1 John 4:8)	2		AndreaMariaC
pair_46_(2 Corinthians 5:7)	3		AndreaMariaC
pair_36_(Exodus 20:3)	2		AndreaMariaC
pair_8_(2 Corinthians 5:7)	2		AndreaMariaC
pair_140_(Ephesians 5:25)	3		AndreaMariaC
pair_75_(Hebrews 11:1)	1		AndreaMariaC
pair_87_(Jeremiah 17:9)	2		AndreaMariaC
pair_78_(2 Corinthians 5:17)	1		AndreaMariaC
pair_60_(1 John 4:8)	3		AndreaMariaC
pair_1_(Hebrews 11:1)	3		AndreaMariaC
pair_63_(Ephesians 5:25)	3		AndreaMariaC
pair_70_(Jeremiah 17:9)	3		AndreaMariaC
pair_95_(Exodus 20:3)	3		AndreaMariaC
pair_1_(2 Corinthians 5:17)	2		AndreaMariaC
pair_115_(2 Corinthians 5:17)	2		AndreaMariaC
pair_58_(1 Samuel 16:7)	2		AndreaMariaC
pair_2_(Ephesians 5:25)	3		AndreaMariaC
pair_19_(2 Corinthians 5:17)	2		AndreaMariaC
pair_11_(Exodus 20:3)	2		AndreaMariaC
pair_41_(1 John 4:8)	4		AndreaMariaC
pair_103_(Hebrews 11:1)	3		AndreaMariaC
pair_11_(Jeremiah 17:9)	4		AndreaMariaC
pair_119_(Hebrews 11:1)	3		AndreaMariaC
pair_25_(1 Samuel 16:7)	1		AndreaMariaC
pair_37_(Exodus 20:3)	3		AndreaMariaC
pair_50_(1 John 4:8)	3		AndreaMariaC
pair_30_(Ephesians 5:25)	4		AndreaMariaC
pair_140_(Hebrews 11:1)	3		AndreaMariaC
pair_32_(John 8:32)	2		AndreaMariaC
pair_17_(Hebrews 11:1)	3		AndreaMariaC
pair_27_(1 Samuel 16:7)	2		AndreaMariaC
pair_120_(2 Corinthians 5:17)	3		AndreaMariaC
pair_17_(John 8:32)	2		AndreaMariaC
pair_119_(Ephesians 5:25)	3		AndreaMariaC
pair_23_(Exodus 20:3)	2		AndreaMariaC
pair_21_(2 Corinthians 5:17)	2		AndreaMariaC
pair_107_(Hebrews 11:1)	3		AndreaMariaC
pair_70_(Hebrews 11:1)	3		AndreaMariaC
pair_22_(1 John 4:8)	3		AndreaMariaC
pair_132_(2 Corinthians 5:7)	2		AndreaMariaC
pair_71_(1 Samuel 16:7)	4		AndreaMariaC
pair_136_(2 Corinthians 5:7)	4		AndreaMariaC
pair_132_(John 8:32)	3		AndreaMariaC
pair_104_(Genesis 1:1)	3		AndreaMariaC
pair_44_(1 John 4:8)	3		AndreaMariaC
pair_139_(2 Corinthians 5:17)	2		AndreaMariaC
pair_77_(Jeremiah 17:9)	4		AndreaMariaC
pair_111_(Genesis 1:1)	2		AndreaMariaC
pair_117_(Ephesians 5:25)	2		AndreaMariaC
pair_147_(Ephesians 5:25)	3		AndreaMariaC
pair_48_(2 Corinthians 5:7)	3		AndreaMariaC
pair_11_(Hebrews 11:1)	3		AndreaMariaC
pair_81_(2 Corinthians 5:17)	3		AndreaMariaC
pair_22_(2 Corinthians 5:17)	3		AndreaMariaC
pair_68_(1 Samuel 16:7)	2		AndreaMariaC
pair_52_(Hebrews 11:1)	3		AndreaMariaC
pair_51_(Exodus 20:3)	2		AndreaMariaC
pair_45_(John 8:32)	2		AndreaMariaC
pair_85_(2 Corinthians 5:17)	2		AndreaMariaC
pair_3_(1 Samuel 16:7)	2		AndreaMariaC
pair_48_(Genesis 1:1)	3		AndreaMariaC
pair_57_(1 Samuel 16:7)	2		AndreaMariaC
pair_4_(Ephesians 5:25)	2		AndreaMariaC
pair_108_(Jeremiah 17:9)	4		AndreaMariaC
pair_16_(Ephesians 5:25)	2		AndreaMariaC
pair_75_(Genesis 1:1)	2		AndreaMariaC
pair_136_(Jeremiah 17:9)	2		AndreaMariaC
pair_37_(Hebrews 11:1)	3		AndreaMariaC
pair_38_(Ephesians 5:25)	2		AndreaMariaC
pair_125_(Jeremiah 17:9)	2		AndreaMariaC
pair_46_(Jeremiah 17:9)	3		AndreaMariaC
pair_0_(1 John 4:8)	3		AndreaMariaC
pair_41_(2 Corinthians 5:17)	2		AndreaMariaC
pair_66_(Jeremiah 17:9)	2		AndreaMariaC
pair_52_(2 Corinthians 5:17)	3		AndreaMariaC
pair_13_(Hebrews 11:1)	4		AndreaMariaC
pair_85_(1 John 4:8)	4		AndreaMariaC
pair_4_(Jeremiah 17:9)	2		AndreaMariaC
pair_21_(Jeremiah 17:9)	3		AndreaMariaC
pair_78_(Jeremiah 17:9)	1		AndreaMariaC
pair_82_(Hebrews 11:1)	3		AndreaMariaC
pair_58_(2 Corinthians 5:17)	2		AndreaMariaC
pair_52_(Jeremiah 17:9)	2		AndreaMariaC
pair_13_(Genesis 1:1)	2		AndreaMariaC
pair_16_(Exodus 20:3)	2		AndreaMariaC
pair_16_(Jeremiah 17:9)	1		AndreaMariaC
pair_25_(1 John 4:8)	3		AndreaMariaC
pair_149_(John 8:32)	3		AndreaMariaC
pair_14_(Jeremiah 17:9)	2		AndreaMariaC
pair_107_(2 Corinthians 5:17)	2		AndreaMariaC
pair_59_(Genesis 1:1)	2		AndreaMariaC
pair_4_(Hebrews 11:1)	3		AndreaMariaC
pair_103_(Genesis 1:1)	2		AndreaMariaC
pair_0_(Hebrews 11:1)	4		AndreaMariaC
pair_51_(1 John 4:8)	4		AndreaMariaC
pair_55_(2 Corinthians 5:17)	3		AndreaMariaC
pair_60_(2 Corinthians 5:17)	2		AndreaMariaC
pair_114_(1 John 4:8)	3		AndreaMariaC
pair_121_(Hebrews 11:1)	3		AndreaMariaC
pair_66_(2 Corinthians 5:7)	3		AndreaMariaC
pair_102_(Jeremiah 17:9)	2		AndreaMariaC
pair_107_(Jeremiah 17:9)	4		AndreaMariaC
pair_148_(Ephesians 5:25)	1		AndreaMariaC
pair_87_(Ephesians 5:25)	3		AndreaMariaC
pair_36_(2 Corinthians 5:7)	3		AndreaMariaC
pair_58_(Genesis 1:1)	2		AndreaMariaC
pair_101_(John 8:32)	2		AndreaMariaC
pair_116_(Hebrews 11:1)	2		AndreaMariaC
pair_139_(Exodus 20:3)	2		AndreaMariaC
pair_55_(Ephesians 5:25)	3		AndreaMariaC
pair_89_(John 8:32)	2		AndreaMariaC
pair_118_(Hebrews 11:1)	3		AndreaMariaC
pair_68_(Ephesians 5:25)	4		AndreaMariaC
pair_97_(1 Samuel 16:7)	2		AndreaMariaC
pair_59_(2 Corinthians 5:7)	3		AndreaMariaC
pair_137_(1 Samuel 16:7)	2		AndreaMariaC
pair_24_(1 Samuel 16:7)	2		AndreaMariaC
pair_57_(2 Corinthians 5:17)	3		AndreaMariaC
pair_19_(Hebrews 11:1)	1		AndreaMariaC
pair_137_(1 John 4:8)	3		AndreaMariaC
pair_103_(Ephesians 5:25)	3		AndreaMariaC
pair_120_(Ephesians 5:25)	3		AndreaMariaC
pair_2_(1 Samuel 16:7)	2		AndreaMariaC
pair_108_(Exodus 20:3)	2		AndreaMariaC
pair_128_(1 John 4:8)	4		AndreaMariaC
pair_144_(Exodus 20:3)	2		AndreaMariaC
pair_82_(Exodus 20:3)	2		AndreaMariaC
pair_63_(Hebrews 11:1)	3		AndreaMariaC
pair_78_(1 Samuel 16:7)	4		AndreaMariaC
pair_39_(1 Samuel 16:7)	3		AndreaMariaC
pair_95_(Ephesians 5:25)	4		AndreaMariaC
pair_114_(Exodus 20:3)	3		AndreaMariaC
pair_24_(Genesis 1:1)	2		AndreaMariaC
pair_48_(Ephesians 5:25)	4		AndreaMariaC
pair_110_(Jeremiah 17:9)	3		AndreaMariaC
pair_124_(2 Corinthians 5:7)	2		AndreaMariaC
pair_0_(1 Samuel 16:7)	2		AndreaMariaC
pair_145_(1 John 4:8)	4		AndreaMariaC
pair_28_(1 Samuel 16:7)	2		AndreaMariaC
pair_116_(2 Corinthians 5:7)	4		AndreaMariaC
pair_91_(1 Samuel 16:7)	1		AndreaMariaC
pair_148_(Exodus 20:3)	2		AndreaMariaC
pair_8_(2 Corinthians 5:17)	2		AndreaMariaC
pair_110_(John 8:32)	2		AndreaMariaC
pair_12_(2 Corinthians 5:17)	1		AndreaMariaC
pair_81_(John 8:32)	2		AndreaMariaC
pair_19_(John 8:32)	2		AndreaMariaC
pair_139_(1 Samuel 16:7)	2		AndreaMariaC
pair_125_(1 John 4:8)	3		AndreaMariaC
pair_66_(Hebrews 11:1)	3		AndreaMariaC
pair_16_(Hebrews 11:1)	2		AndreaMariaC
pair_19_(2 Corinthians 5:7)	3		AndreaMariaC
pair_75_(2 Corinthians 5:7)	2		AndreaMariaC
pair_80_(Exodus 20:3)	2		AndreaMariaC
pair_17_(1 John 4:8)	3		AndreaMariaC
pair_68_(John 8:32)	2		AndreaMariaC
pair_10_(John 8:32)	2		AndreaMariaC
pair_146_(Ephesians 5:25)	3		AndreaMariaC
pair_99_(Ephesians 5:25)	3		AndreaMariaC
pair_136_(Exodus 20:3)	2		AndreaMariaC
pair_87_(Exodus 20:3)	2		AndreaMariaC
pair_144_(Jeremiah 17:9)	2		AndreaMariaC
pair_3_(Jeremiah 17:9)	1		AndreaMariaC
pair_103_(1 John 4:8)	3		AndreaMariaC
pair_34_(Jeremiah 17:9)	4		AndreaMariaC
pair_136_(1 John 4:8)	4		AndreaMariaC
pair_98_(Jeremiah 17:9)	3		AndreaMariaC
pair_6_(Exodus 20:3)	3		AndreaMariaC
pair_20_(1 John 4:8)	4		shur
pair_65_(2 Corinthians 5:17)	4		shur
pair_113_(Hebrews 11:1)	3		shur
pair_81_(1 John 4:8)	4		shur
pair_25_(Jeremiah 17:9)	3		shur
pair_140_(1 John 4:8)	2		shur
pair_113_(2 Corinthians 5:7)	4		shur
pair_13_(Jeremiah 17:9)	3		shur
pair_61_(1 Samuel 16:7)	1		Nisha
pair_143_(Exodus 20:3)	1		Nisha
pair_117_(Ephesians 5:25)	2		Nisha
pair_1_(Exodus 20:3)	2		Nisha
pair_2_(Ephesians 5:25)	3		Nisha
pair_49_(1 John 4:8)	3		Nisha
pair_95_(2 Corinthians 5:17)	1		Nisha
pair_145_(Ephesians 5:25)	2		Nisha
pair_74_(1 Samuel 16:7)	2		Nisha
pair_32_(2 Corinthians 5:7)	4		Nisha
pair_105_(1 Samuel 16:7)	2		Nisha
pair_146_(2 Corinthians 5:7)	4		shur
pair_78_(Ephesians 5:25)	2		shur
pair_111_(Genesis 1:1)	3		shur
pair_21_(2 Corinthians 5:7)	4		shur
pair_5_(2 Corinthians 5:17)	3		shur
pair_61_(John 8:32)	2		shur
pair_115_(Exodus 20:3)	4		shur
pair_93_(John 8:32)	4		shur
pair_49_(1 John 4:8)	3		shur
pair_11_(2 Corinthians 5:7)	1		shur
pair_34_(1 Samuel 16:7)	3		shur
pair_124_(Ephesians 5:25)	3		shur
pair_68_(Ephesians 5:25)	4		shur
pair_72_(1 Samuel 16:7)	3		shur
pair_22_(Ephesians 5:25)	4		shur
pair_55_(Jeremiah 17:9)	3		shur
pair_112_(2 Corinthians 5:17)	3		shur
pair_30_(Ephesians 5:25)	3		shur
pair_90_(Hebrews 11:1)	3		shur
pair_10_(Hebrews 11:1)	4		shur
pair_5_(Genesis 1:1)	1		shur
pair_53_(Ephesians 5:25)	3		shur
pair_29_(2 Corinthians 5:17)	4		shur
pair_45_(1 John 4:8)	2		shur
pair_85_(1 John 4:8)	3		shur
pair_20_(Hebrews 11:1)	1		shur
pair_49_(John 8:32)	3		shur
pair_132_(2 Corinthians 5:17)	3		shur
pair_50_(1 John 4:8)	3		shur
pair_144_(Jeremiah 17:9)	1		shur
pair_141_(Exodus 20:3)	2		shur
pair_125_(2 Corinthians 5:7)	4		shur
pair_148_(John 8:32)	1		shur
pair_149_(1 John 4:8)	3		shur
pair_31_(Ephesians 5:25)	3		shur
pair_77_(Jeremiah 17:9)	4		shur
pair_49_(1 Samuel 16:7)	1		shur
pair_44_(Genesis 1:1)	1		shur
pair_40_(Hebrews 11:1)	3		shur
pair_47_(Exodus 20:3)	3		shur
pair_13_(Hebrews 11:1)	3		shur
pair_24_(1 John 4:8)	3		shur
pair_59_(Ephesians 5:25)	2		shur
pair_60_(1 John 4:8)	3		shur
pair_38_(Ephesians 5:25)	1		shur
pair_109_(1 John 4:8)	4		shur
pair_12_(John 8:32)	2		shur
pair_131_(2 Corinthians 5:17)	2		shur
pair_7_(2 Corinthians 5:7)	3		shur
pair_6_(Jeremiah 17:9)	2		shur
pair_112_(Exodus 20:3)	2		shur
pair_7_(Jeremiah 17:9)	3		shur
pair_141_(1 John 4:8)	3		shur
pair_130_(1 Samuel 16:7)	2		shur
pair_114_(Ephesians 5:25)	2		shur
pair_40_(2 Corinthians 5:7)	3		shur
pair_56_(Jeremiah 17:9)	3		shur
pair_34_(Hebrews 11:1)	1		shur
pair_12_(Jeremiah 17:9)	1		shur
pair_111_(2 Corinthians 5:17)	3		shur
pair_20_(1 Samuel 16:7)	2		AndreaMariaC
pair_108_(Genesis 1:1)	3		AndreaMariaC
pair_139_(Jeremiah 17:9)	3		AndreaMariaC
pair_70_(1 Samuel 16:7)	2		AndreaMariaC
pair_130_(Exodus 20:3)	2		AndreaMariaC
pair_147_(2 Corinthians 5:7)	4		AndreaMariaC
pair_60_(1 Samuel 16:7)	2		AndreaMariaC
pair_7_(2 Corinthians 5:17)	2		AndreaMariaC
pair_146_(Genesis 1:1)	2		AndreaMariaC
pair_110_(2 Corinthians 5:7)	2		AndreaMariaC
pair_45_(Genesis 1:1)	2		AndreaMariaC
pair_10_(Ephesians 5:25)	1		AndreaMariaC
pair_104_(Hebrews 11:1)	2		AndreaMariaC
pair_15_(John 8:32)	2		AndreaMariaC
pair_15_(2 Corinthians 5:7)	4		AndreaMariaC
pair_17_(Genesis 1:1)	2		AndreaMariaC
pair_58_(Exodus 20:3)	2		AndreaMariaC
pair_20_(Genesis 1:1)	3		AndreaMariaC
pair_126_(2 Corinthians 5:7)	4		AndreaMariaC
pair_24_(Hebrews 11:1)	3		AndreaMariaC
pair_67_(John 8:32)	2		AndreaMariaC
pair_107_(Ephesians 5:25)	2		AndreaMariaC
pair_35_(1 Samuel 16:7)	4		AndreaMariaC
pair_14_(2 Corinthians 5:17)	2		AndreaMariaC
pair_100_(Hebrews 11:1)	3		AndreaMariaC
pair_24_(John 8:32)	2		AndreaMariaC
pair_115_(Hebrews 11:1)	2		AndreaMariaC
pair_46_(Ephesians 5:25)	3		AndreaMariaC
pair_47_(Exodus 20:3)	3		AndreaMariaC
pair_136_(1 Samuel 16:7)	2		AndreaMariaC
pair_98_(Ephesians 5:25)	3		AndreaMariaC
pair_73_(1 John 4:8)	3		AndreaMariaC
pair_46_(1 John 4:8)	3		shur
pair_121_(John 8:32)	1		shur
pair_60_(Hebrews 11:1)	3		AndreaMariaC
pair_62_(Exodus 20:3)	2		AndreaMariaC
pair_57_(Jeremiah 17:9)	2		AndreaMariaC
pair_126_(Hebrews 11:1)	3		AndreaMariaC
pair_101_(2 Corinthians 5:17)	2		AndreaMariaC
pair_57_(Exodus 20:3)	3		AndreaMariaC
pair_145_(2 Corinthians 5:7)	4		AndreaMariaC
pair_110_(2 Corinthians 5:17)	2		AndreaMariaC
pair_149_(Hebrews 11:1)	2		AndreaMariaC
pair_116_(2 Corinthians 5:17)	3		AndreaMariaC
pair_103_(Exodus 20:3)	2		AndreaMariaC
pair_77_(2 Corinthians 5:7)	2		AndreaMariaC
pair_106_(Ephesians 5:25)	3		AndreaMariaC
pair_119_(John 8:32)	3		AndreaMariaC
pair_37_(Ephesians 5:25)	3		AndreaMariaC
pair_64_(Genesis 1:1)	2		AndreaMariaC
pair_118_(John 8:32)	2		AndreaMariaC
pair_64_(Ephesians 5:25)	3		AndreaMariaC
pair_3_(2 Corinthians 5:7)	1		AndreaMariaC
pair_83_(Genesis 1:1)	1		AndreaMariaC
pair_41_(Exodus 20:3)	2		AndreaMariaC
pair_138_(2 Corinthians 5:7)	2		AndreaMariaC
pair_61_(2 Corinthians 5:17)	1		AndreaMariaC
pair_115_(Exodus 20:3)	2		AndreaMariaC
pair_130_(John 8:32)	2		AndreaMariaC
pair_31_(Jeremiah 17:9)	2		AndreaMariaC
pair_5_(Exodus 20:3)	2		AndreaMariaC
pair_92_(2 Corinthians 5:17)	3		shur
pair_124_(John 8:32)	3		AndreaMariaC
pair_145_(John 8:32)	3		AndreaMariaC
pair_112_(Hebrews 11:1)	2		AndreaMariaC
pair_29_(Exodus 20:3)	2		AndreaMariaC
pair_114_(John 8:32)	1		AndreaMariaC
pair_143_(Genesis 1:1)	3		AndreaMariaC
pair_13_(2 Corinthians 5:7)	2		AndreaMariaC
pair_88_(Hebrews 11:1)	3		AndreaMariaC
pair_46_(2 Corinthians 5:17)	3		AndreaMariaC
pair_128_(Exodus 20:3)	3		AndreaMariaC
pair_14_(Genesis 1:1)	2		AndreaMariaC
pair_53_(Genesis 1:1)	3		AndreaMariaC
pair_34_(2 Corinthians 5:7)	4		AndreaMariaC
pair_148_(1 Samuel 16:7)	3		AndreaMariaC
pair_112_(Genesis 1:1)	3		AndreaMariaC
pair_65_(Jeremiah 17:9)	3		AndreaMariaC
pair_54_(John 8:32)	2		AndreaMariaC
pair_113_(2 Corinthians 5:17)	2		AndreaMariaC
pair_96_(John 8:32)	2		AndreaMariaC
pair_28_(2 Corinthians 5:7)	3		AndreaMariaC
pair_39_(Genesis 1:1)	2		AndreaMariaC
pair_10_(1 Samuel 16:7)	2		AndreaMariaC
pair_125_(Exodus 20:3)	3		AndreaMariaC
pair_97_(2 Corinthians 5:7)	2		AndreaMariaC
pair_20_(Hebrews 11:1)	2		AndreaMariaC
pair_22_(Genesis 1:1)	2		AndreaMariaC
pair_69_(2 Corinthians 5:7)	2		AndreaMariaC
pair_33_(Ephesians 5:25)	3		AndreaMariaC
pair_26_(Genesis 1:1)	2		AndreaMariaC
pair_89_(Hebrews 11:1)	3		AndreaMariaC
pair_113_(Hebrews 11:1)	2		AndreaMariaC
pair_25_(Exodus 20:3)	3		AndreaMariaC
pair_131_(1 John 4:8)	3		AndreaMariaC
pair_100_(1 John 4:8)	3		AndreaMariaC
pair_148_(John 8:32)	2		AndreaMariaC
pair_1_(Exodus 20:3)	3		AndreaMariaC
pair_5_(Hebrews 11:1)	3		AndreaMariaC
pair_147_(Exodus 20:3)	4		AndreaMariaC
pair_38_(Genesis 1:1)	3		AndreaMariaC
pair_107_(1 John 4:8)	4		AndreaMariaC
pair_99_(Hebrews 11:1)	3		AndreaMariaC
pair_34_(Exodus 20:3)	2		AndreaMariaC
pair_46_(Hebrews 11:1)	2		AndreaMariaC
pair_1_(Ephesians 5:25)	2		AndreaMariaC
pair_75_(Ephesians 5:25)	2		AndreaMariaC
pair_69_(1 Samuel 16:7)	2		AndreaMariaC
pair_102_(1 Samuel 16:7)	2		AndreaMariaC
pair_28_(Ephesians 5:25)	3		AndreaMariaC
pair_79_(Jeremiah 17:9)	2		AndreaMariaC
pair_59_(John 8:32)	2		AndreaMariaC
pair_88_(Genesis 1:1)	2		AndreaMariaC
pair_135_(2 Corinthians 5:7)	4		AndreaMariaC
pair_133_(Genesis 1:1)	2		AndreaMariaC
pair_16_(1 Samuel 16:7)	4		AndreaMariaC
pair_77_(Hebrews 11:1)	2		AndreaMariaC
pair_122_(2 Corinthians 5:7)	3		AndreaMariaC
pair_96_(Hebrews 11:1)	3		AndreaMariaC
pair_82_(Genesis 1:1)	3		AndreaMariaC
pair_37_(2 Corinthians 5:17)	3		AndreaMariaC
pair_47_(Genesis 1:1)	3		AndreaMariaC
pair_28_(Hebrews 11:1)	3		AndreaMariaC
pair_129_(Genesis 1:1)	1		AndreaMariaC
pair_56_(2 Corinthians 5:17)	1		AndreaMariaC
pair_52_(Ephesians 5:25)	3		AndreaMariaC
pair_24_(Jeremiah 17:9)	2		AndreaMariaC
pair_31_(John 8:32)	2		AndreaMariaC
pair_45_(Jeremiah 17:9)	1		AndreaMariaC
pair_72_(Jeremiah 17:9)	2		AndreaMariaC
pair_78_(Genesis 1:1)	4		AndreaMariaC
pair_105_(Jeremiah 17:9)	2		AndreaMariaC
pair_55_(1 Samuel 16:7)	2		AndreaMariaC
pair_25_(Genesis 1:1)	2		AndreaMariaC
pair_90_(2 Corinthians 5:17)	1		AndreaMariaC
pair_114_(Ephesians 5:25)	3		AndreaMariaC
pair_18_(Ephesians 5:25)	3		AndreaMariaC
pair_22_(Ephesians 5:25)	4		AndreaMariaC
pair_127_(1 Samuel 16:7)	3		AndreaMariaC
pair_33_(Exodus 20:3)	2		AndreaMariaC
pair_50_(Hebrews 11:1)	3		AndreaMariaC
pair_66_(Ephesians 5:25)	3		AndreaMariaC
pair_86_(Genesis 1:1)	2		AndreaMariaC
pair_121_(2 Corinthians 5:7)	3		AndreaMariaC
pair_30_(2 Corinthians 5:17)	2		AndreaMariaC
pair_34_(Ephesians 5:25)	4		AndreaMariaC
pair_103_(2 Corinthians 5:7)	3		AndreaMariaC
pair_59_(Hebrews 11:1)	2		AndreaMariaC
pair_62_(John 8:32)	1		AndreaMariaC
pair_96_(2 Corinthians 5:17)	1		AndreaMariaC
pair_101_(1 Samuel 16:7)	2		shur
pair_5_(2 Corinthians 5:7)	3		AndreaMariaC
pair_41_(2 Corinthians 5:7)	2		AndreaMariaC
pair_82_(1 Samuel 16:7)	2		AndreaMariaC
pair_18_(Ephesians 5:25)	3		shur
pair_43_(Genesis 1:1)	3		AndreaMariaC
pair_49_(2 Corinthians 5:7)	2		AndreaMariaC
pair_14_(Exodus 20:3)	2		AndreaMariaC
pair_46_(Genesis 1:1)	2		AndreaMariaC
pair_121_(2 Corinthians 5:17)	2		AndreaMariaC
pair_100_(John 8:32)	1		AndreaMariaC
pair_122_(1 Samuel 16:7)	1		AndreaMariaC
pair_54_(Ephesians 5:25)	3		AndreaMariaC
pair_9_(John 8:32)	2		AndreaMariaC
pair_72_(1 Samuel 16:7)	1		AndreaMariaC
pair_133_(2 Corinthians 5:17)	2		AndreaMariaC
pair_31_(Genesis 1:1)	2		AndreaMariaC
pair_47_(Ephesians 5:25)	3		AndreaMariaC
pair_56_(John 8:32)	2		AndreaMariaC
pair_69_(Hebrews 11:1)	1		AndreaMariaC
pair_142_(Genesis 1:1)	2		AndreaMariaC
pair_100_(2 Corinthians 5:7)	2		AndreaMariaC
pair_52_(2 Corinthians 5:7)	2		AndreaMariaC
pair_71_(Ephesians 5:25)	2		AndreaMariaC
pair_112_(John 8:32)	3		AndreaMariaC
pair_39_(Exodus 20:3)	3		AndreaMariaC
pair_120_(2 Corinthians 5:7)	3		AndreaMariaC
pair_74_(Exodus 20:3)	3		AndreaMariaC
pair_8_(1 John 4:8)	2		AndreaMariaC
pair_133_(John 8:32)	2		AndreaMariaC
pair_61_(1 John 4:8)	2		AndreaMariaC
pair_124_(Hebrews 11:1)	3		shur
pair_20_(Exodus 20:3)	3		AndreaMariaC
pair_42_(Exodus 20:3)	2		AndreaMariaC
pair_104_(2 Corinthians 5:17)	4		AndreaMariaC
pair_15_(Ephesians 5:25)	3		AndreaMariaC
pair_112_(Ephesians 5:25)	3		AndreaMariaC
pair_64_(John 8:32)	2		AndreaMariaC
pair_140_(2 Corinthians 5:7)	4		AndreaMariaC
pair_76_(2 Corinthians 5:17)	1		AndreaMariaC
pair_47_(Jeremiah 17:9)	2		AndreaMariaC
pair_55_(2 Corinthians 5:7)	2		AndreaMariaC
pair_60_(Ephesians 5:25)	3		AndreaMariaC
pair_4_(John 8:32)	3		AndreaMariaC
pair_41_(1 Samuel 16:7)	2		AndreaMariaC
pair_82_(Ephesians 5:25)	3		AndreaMariaC
pair_50_(1 Samuel 16:7)	2		AndreaMariaC
pair_142_(2 Corinthians 5:17)	2		AndreaMariaC
pair_99_(Exodus 20:3)	2		AndreaMariaC
pair_13_(Jeremiah 17:9)	2		AndreaMariaC
pair_56_(1 Samuel 16:7)	3		AndreaMariaC
pair_109_(Exodus 20:3)	2		AndreaMariaC
pair_93_(Genesis 1:1)	3		AndreaMariaC
pair_90_(Hebrews 11:1)	2		AndreaMariaC
pair_141_(Hebrews 11:1)	3		AndreaMariaC
pair_97_(Jeremiah 17:9)	3		AndreaMariaC
pair_101_(Genesis 1:1)	2		AndreaMariaC
pair_108_(2 Corinthians 5:7)	3		AndreaMariaC
pair_13_(2 Corinthians 5:17)	3		AndreaMariaC
pair_130_(Genesis 1:1)	2		AndreaMariaC
pair_77_(Exodus 20:3)	2		AndreaMariaC
pair_65_(Hebrews 11:1)	3		AndreaMariaC
pair_52_(1 John 4:8)	3		AndreaMariaC
pair_146_(1 John 4:8)	3		AndreaMariaC
pair_11_(Ephesians 5:25)	2		AndreaMariaC
pair_144_(Hebrews 11:1)	3		AndreaMariaC
pair_111_(1 John 4:8)	3		AndreaMariaC
pair_72_(Genesis 1:1)	2		AndreaMariaC
pair_27_(1 John 4:8)	4		AndreaMariaC
pair_118_(2 Corinthians 5:7)	3		AndreaMariaC
pair_83_(2 Corinthians 5:17)	3		AndreaMariaC
pair_111_(Jeremiah 17:9)	1		AndreaMariaC
pair_30_(1 John 4:8)	3		AndreaMariaC
pair_138_(Jeremiah 17:9)	2		AndreaMariaC
pair_124_(1 John 4:8)	3		AndreaMariaC
pair_100_(Jeremiah 17:9)	3		AndreaMariaC
pair_47_(2 Corinthians 5:17)	3		AndreaMariaC
pair_56_(Ephesians 5:25)	3		AndreaMariaC
pair_110_(Hebrews 11:1)	3		AndreaMariaC
pair_144_(John 8:32)	2		AndreaMariaC
pair_67_(1 Samuel 16:7)	3		AndreaMariaC
pair_81_(Hebrews 11:1)	2		AndreaMariaC
pair_115_(2 Corinthians 5:7)	1		AndreaMariaC
pair_123_(Exodus 20:3)	4		AndreaMariaC
pair_43_(John 8:32)	2		AndreaMariaC
pair_16_(Genesis 1:1)	3		AndreaMariaC
pair_75_(Exodus 20:3)	2		AndreaMariaC
pair_134_(1 Samuel 16:7)	2		AndreaMariaC
pair_40_(2 Corinthians 5:17)	3		AndreaMariaC
pair_117_(Hebrews 11:1)	3		AndreaMariaC
pair_106_(Hebrews 11:1)	2		AndreaMariaC
pair_114_(Genesis 1:1)	2		AndreaMariaC
pair_136_(2 Corinthians 5:17)	4		AndreaMariaC
pair_81_(1 Samuel 16:7)	3		AndreaMariaC
pair_126_(John 8:32)	2		AndreaMariaC
pair_63_(1 John 4:8)	2		AndreaMariaC
pair_42_(2 Corinthians 5:7)	2		AndreaMariaC
pair_49_(Exodus 20:3)	2		AndreaMariaC
pair_95_(Genesis 1:1)	3		AndreaMariaC
